"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/2014","1,466.67","1,459.49","1,467.05","1,459.49","6.64M","0.77%"
"05/07/2014","1,469.41","1,470.66","1,474.78","1,465.66","11.74M","0.19%"
"05/08/2014","1,471.07","1,469.41","1,471.40","1,462.00","19.34M","0.11%"
"05/11/2014","1,466.60","1,471.07","1,471.07","1,466.60","12.91M","-0.30%"
"05/12/2014","1,472.07","1,466.60","1,472.27","1,466.60","3.05M","0.37%"
"05/13/2014","1,468.37","1,472.07","1,472.23","1,463.98","25.42M","-0.25%"
"05/14/2014","1,468.12","1,468.37","1,470.43","1,453.61","39.10M","-0.02%"
"05/15/2014","1,463.72","1,468.12","1,472.60","1,463.72","5.00M","-0.30%"
"05/18/2014","1,463.22","1,463.72","1,463.72","1,463.22","291.28K","-0.03%"
"05/19/2014","1,454.83","1,462.86","1,462.86","1,451.82","2.15M","-0.57%"
"05/20/2014","1,450.44","1,454.08","1,454.08","1,448.09","1.61M","-0.30%"
"05/21/2014","1,451.93","1,448.18","1,451.93","1,439.05","8.76M","0.10%"
"05/22/2014","1,459.45","1,455.92","1,459.45","1,455.76","10.03M","0.52%"
"05/25/2014","1,465.76","1,459.86","1,467.83","1,459.86","1.60M","0.43%"
"05/26/2014","1,457.89","1,465.76","1,465.76","1,456.38","8.93M","-0.54%"
"05/27/2014","1,457.78","1,453.39","1,457.78","1,448.63","673.41K","-0.01%"
"05/28/2014","1,456.94","1,456.61","1,456.94","1,450.95","925.23K","-0.06%"
"05/29/2014","1,459.34","1,459.20","1,459.34","1,455.24","19.26M","0.16%"
"06/01/2014","1,460.28","1,459.34","1,461.35","1,459.34","5.71M","0.06%"
"06/02/2014","1,458.04","1,460.28","1,460.42","1,455.75","1.93M","-0.15%"
"06/03/2014","1,458.47","1,458.79","1,464.40","1,456.55","5.45M","0.03%"
"06/04/2014","1,460.54","1,458.47","1,460.55","1,455.89","2.75M","0.14%"
"06/05/2014","1,461.55","1,460.54","1,461.55","1,460.54","371.74K","0.07%"
"06/08/2014","1,453.61","1,461.55","1,461.55","1,452.61","385.31K","-0.54%"
"06/09/2014","1,450.91","1,453.61","1,453.61","1,448.48","585.30K","-0.19%"
"06/10/2014","1,447.23","1,451.11","1,451.19","1,445.85","455.60K","-0.25%"
"06/11/2014","1,456.90","1,447.28","1,456.90","1,447.28","504.36K","0.67%"
"06/12/2014","1,459.95","1,457.93","1,461.45","1,457.93","10.46M","0.21%"
"06/15/2014","1,457.33","1,459.95","1,459.95","1,456.93","11.73M","-0.18%"
"06/16/2014","1,449.91","1,457.33","1,457.33","1,449.91","1.20M","-0.51%"
"06/17/2014","1,444.55","1,451.08","1,451.12","1,444.55","2.04M","-0.37%"
"06/18/2014","1,439.26","1,440.56","1,441.37","1,438.57","1.12M","-0.37%"
"06/19/2014","1,434.84","1,439.26","1,439.83","1,429.29","6.14M","-0.31%"
"06/22/2014","1,430.12","1,427.21","1,430.12","1,423.89","7.51M","-0.33%"
"06/23/2014","1,427.76","1,438.29","1,438.39","1,427.76","1.16M","-0.17%"
"06/24/2014","1,427.30","1,427.68","1,429.45","1,427.30","926.72K","-0.03%"
"06/25/2014","1,430.82","1,427.30","1,432.32","1,427.30","2.21M","0.25%"
"06/26/2014","1,432.05","1,431.85","1,435.36","1,431.13","916.47K","0.09%"
"06/29/2014","1,427.24","1,431.97","1,431.97","1,427.24","603.52K","-0.34%"
"06/30/2014","1,427.61","1,427.24","1,427.61","1,422.21","1.43M","0.03%"
"07/01/2014","1,425.62","1,425.62","1,425.70","1,425.62","634.31K","-0.14%"
"07/02/2014","1,430.56","1,425.62","1,430.76","1,425.62","374.70K","0.35%"
"07/03/2014","1,427.15","1,430.48","1,430.48","1,426.37","1.57M","-0.24%"
"07/06/2014","1,425.71","1,427.15","1,427.73","1,423.72","676.53K","-0.10%"
"07/07/2014","1,428.39","1,423.22","1,428.39","1,420.52","2.85M","0.19%"
"07/08/2014","1,433.27","1,426.40","1,433.27","1,426.40","660.91K","0.34%"
"07/09/2014","1,440.66","1,433.27","1,440.66","1,433.27","1.57M","0.52%"
"07/10/2014","1,441.14","1,440.66","1,441.14","1,435.83","2.95M","0.03%"
"07/13/2014","1,463.78","1,441.24","1,463.78","1,441.24","1.34M","1.57%"
"07/14/2014","1,461.83","1,463.28","1,465.82","1,458.63","2.07M","-0.13%"
"07/15/2014","1,471.42","1,461.83","1,471.42","1,459.83","2.19M","0.66%"
"07/16/2014","1,484.12","1,471.42","1,484.12","1,471.42","2.17M","0.86%"
"07/17/2014","1,481.32","1,484.08","1,484.56","1,479.33","915.19K","-0.19%"
"07/20/2014","1,481.59","1,481.32","1,481.69","1,480.96","297.88K","0.02%"
"07/21/2014","1,481.11","1,481.59","1,481.59","1,481.11","498.96K","-0.03%"
"07/22/2014","1,474.22","1,481.11","1,481.37","1,471.18","1.65M","-0.47%"
"07/23/2014","1,471.10","1,474.12","1,474.12","1,469.10","827.00K","-0.21%"
"07/24/2014","1,471.64","1,471.82","1,472.10","1,470.60","963.83K","0.04%"
"07/27/2014","1,466.43","1,471.64","1,471.64","1,462.52","246.85K","-0.35%"
"07/31/2014","1,471.70","1,466.43","1,471.70","1,462.92","323.32K","0.36%"
"08/03/2014","1,472.44","1,471.70","1,474.46","1,471.70","1.24M","0.05%"
"08/04/2014","1,475.25","1,472.44","1,475.25","1,470.65","927.11K","0.19%"
"08/05/2014","1,487.32","1,475.25","1,487.32","1,461.19","1.84M","0.82%"
"08/06/2014","1,486.00","1,487.32","1,488.12","1,481.62","181.35K","-0.09%"
"08/07/2014","1,494.03","1,486.00","1,494.03","1,486.00","17.44M","0.54%"
"08/10/2014","1,488.21","1,490.05","1,490.05","1,486.23","457.32K","-0.39%"
"08/11/2014","1,488.23","1,488.21","1,488.23","1,488.21","263.02K","0.00%"
"08/12/2014","1,477.83","1,488.23","1,488.23","1,475.84","1.87M","-0.70%"
"08/13/2014","1,470.13","1,477.83","1,478.11","1,466.35","4.01M","-0.52%"
"08/14/2014","1,476.97","1,469.31","1,476.97","1,468.38","232.66K","0.47%"
"08/17/2014","1,476.80","1,474.99","1,479.65","1,470.04","1.19M","-0.01%"
"08/18/2014","1,471.85","1,476.80","1,477.39","1,471.81","537.97K","-0.34%"
"08/19/2014","1,475.88","1,475.82","1,480.87","1,473.02","1.46M","0.27%"
"08/20/2014","1,477.38","1,483.39","1,485.88","1,477.38","1.31M","0.10%"
"08/21/2014","1,482.80","1,478.37","1,482.80","1,478.37","2.02M","0.37%"
"08/24/2014","1,485.24","1,482.80","1,485.24","1,481.41","1.36M","0.16%"
"08/25/2014","1,473.96","1,485.24","1,487.25","1,473.96","15.67M","-0.76%"
"08/26/2014","1,475.67","1,473.96","1,475.67","1,473.25","2.39M","0.12%"
"08/27/2014","1,474.12","1,475.67","1,476.76","1,472.63","1.12M","-0.11%"
"08/28/2014","1,475.68","1,473.95","1,475.70","1,473.69","1.56M","0.11%"
"08/31/2014","1,472.16","1,475.68","1,475.68","1,472.16","570.52K","-0.24%"
"09/01/2014","1,474.42","1,472.72","1,474.42","1,469.35","425.83K","0.15%"
"09/02/2014","1,473.29","1,474.46","1,475.70","1,466.71","704.27K","-0.08%"
"09/03/2014","1,470.46","1,473.29","1,473.29","1,466.90","656.81K","-0.19%"
"09/04/2014","1,471.88","1,470.46","1,471.96","1,465.94","1.71M","0.10%"
"09/07/2014","1,471.46","1,471.72","1,471.72","1,467.76","237.05K","-0.03%"
"09/08/2014","1,467.25","1,467.51","1,469.87","1,464.78","1.20M","-0.29%"
"09/09/2014","1,464.66","1,467.25","1,467.25","1,463.24","2.35M","-0.18%"
"09/10/2014","1,461.15","1,462.69","1,463.69","1,457.43","4.95M","-0.24%"
"09/11/2014","1,467.90","1,461.15","1,467.90","1,459.16","1.47M","0.46%"
"09/14/2014","1,467.02","1,467.90","1,474.02","1,463.82","2.10M","-0.06%"
"09/15/2014","1,466.18","1,465.05","1,468.84","1,465.05","1.55M","-0.06%"
"09/16/2014","1,468.84","1,467.18","1,469.31","1,460.66","6.68M","0.18%"
"09/17/2014","1,473.03","1,468.84","1,473.03","1,466.93","1.12M","0.29%"
"09/18/2014","1,467.05","1,471.06","1,471.06","1,463.11","2.01M","-0.41%"
"09/21/2014","1,469.24","1,467.26","1,469.24","1,462.73","1.02M","0.15%"
"09/22/2014","1,470.74","1,470.24","1,470.74","1,465.00","4.39M","0.10%"
"09/23/2014","1,467.89","1,470.74","1,471.02","1,463.79","1.34M","-0.19%"
"09/24/2014","1,465.05","1,465.92","1,465.92","1,464.06","3.35M","-0.19%"
"09/25/2014","1,469.01","1,465.05","1,469.01","1,463.10","6.84M","0.27%"
"09/28/2014","1,475.86","1,470.25","1,475.86","1,468.44","2.33M","0.47%"
"09/29/2014","1,476.62","1,475.86","1,476.86","1,473.40","1.77M","0.05%"
"09/30/2014","1,476.02","1,476.62","1,478.61","1,470.98","2.49M","-0.04%"
"10/01/2014","1,476.14","1,476.02","1,476.14","1,471.99","1.57M","0.01%"
"10/02/2014","1,472.39","1,476.14","1,476.14","1,469.34","20.44M","-0.25%"
"10/08/2014","1,468.69","1,472.59","1,472.59","1,462.88","510.28K","-0.25%"
"10/09/2014","1,471.20","1,468.69","1,471.20","1,464.15","759.09K","0.17%"
"10/12/2014","1,466.27","1,467.25","1,467.25","1,462.32","2.56M","-0.34%"
"10/13/2014","1,465.15","1,466.27","1,466.27","1,461.00","947.71K","-0.08%"
"10/14/2014","1,459.48","1,465.15","1,466.27","1,457.23","1.24M","-0.39%"
"10/15/2014","1,461.36","1,459.64","1,461.36","1,457.41","1.67M","0.13%"
"10/16/2014","1,447.06","1,461.36","1,461.36","1,445.09","1.30M","-0.98%"
"10/19/2014","1,446.86","1,445.09","1,447.85","1,445.09","471.65K","-0.01%"
"10/20/2014","1,445.48","1,446.96","1,446.96","1,443.51","607.47K","-0.10%"
"10/21/2014","1,444.35","1,445.48","1,446.09","1,439.33","2.12M","-0.08%"
"10/22/2014","1,435.36","1,444.35","1,444.35","1,433.19","931.53K","-0.62%"
"10/23/2014","1,437.04","1,435.36","1,437.04","1,434.57","1.25M","0.12%"
"10/27/2014","1,438.53","1,437.04","1,438.53","1,431.30","469.40K","0.10%"
"10/28/2014","1,436.86","1,438.53","1,440.32","1,436.86","1.97M","-0.12%"
"10/29/2014","1,439.42","1,437.18","1,439.58","1,436.47","233.82K","0.18%"
"10/30/2014","1,444.13","1,439.42","1,444.13","1,438.23","25.23M","0.33%"
"11/02/2014","1,446.28","1,444.13","1,446.28","1,444.13","575.40K","0.15%"
"11/05/2014","1,443.82","1,446.47","1,447.19","1,441.85","903.72K","-0.17%"
"11/06/2014","1,440.96","1,441.85","1,442.83","1,437.03","1.15M","-0.20%"
"11/09/2014","1,442.56","1,440.96","1,442.56","1,440.59","530.88K","0.11%"
"11/10/2014","1,433.56","1,442.56","1,442.56","1,430.90","736.50K","-0.62%"
"11/11/2014","1,430.05","1,429.63","1,430.55","1,426.52","199.58K","-0.24%"
"11/12/2014","1,437.64","1,430.05","1,440.67","1,430.05","1.47M","0.53%"
"11/13/2014","1,430.31","1,437.64","1,439.18","1,429.54","679.39K","-0.51%"
"11/16/2014","1,447.32","1,430.51","1,447.32","1,430.51","1.18M","1.19%"
"11/17/2014","1,450.82","1,451.02","1,451.02","1,449.59","657.86K","0.24%"
"11/18/2014","1,450.76","1,449.87","1,450.76","1,448.25","817.05K","0.00%"
"11/19/2014","1,448.59","1,450.76","1,451.53","1,448.40","869.15K","-0.15%"
"11/20/2014","1,441.24","1,450.56","1,450.56","1,438.36","993.85K","-0.51%"
"11/23/2014","1,448.58","1,441.24","1,448.58","1,441.24","395.79K","0.51%"
"11/24/2014","1,448.25","1,448.58","1,448.58","1,442.47","6.51M","-0.02%"
"11/25/2014","1,443.55","1,448.25","1,448.25","1,437.88","1.28M","-0.32%"
"11/26/2014","1,440.82","1,443.55","1,443.55","1,437.19","1.27M","-0.19%"
"11/27/2014","1,436.93","1,441.02","1,441.51","1,436.19","775.25K","-0.27%"
"11/30/2014","1,428.66","1,436.73","1,436.73","1,428.66","969.86K","-0.58%"
"12/01/2014","1,428.40","1,428.66","1,430.66","1,417.14","598.68K","-0.02%"
"12/02/2014","1,414.88","1,424.72","1,424.72","1,413.65","298.61K","-0.95%"
"12/03/2014","1,413.43","1,414.88","1,415.56","1,411.63","175.44K","-0.10%"
"12/04/2014","1,420.86","1,416.29","1,420.86","1,416.29","503.93K","0.53%"
"12/07/2014","1,411.78","1,420.66","1,420.66","1,409.32","1.51M","-0.64%"
"12/08/2014","1,410.33","1,409.78","1,411.21","1,406.88","1.29M","-0.10%"
"12/09/2014","1,405.52","1,408.61","1,408.61","1,398.63","1.93M","-0.34%"
"12/10/2014","1,403.22","1,405.52","1,407.24","1,401.13","289.66K","-0.16%"
"12/11/2014","1,390.61","1,403.22","1,403.22","1,386.31","1.22M","-0.90%"
"12/14/2014","1,382.41","1,392.09","1,392.09","1,380.36","859.83K","-0.59%"
"12/15/2014","1,378.23","1,382.18","1,382.18","1,372.41","300.16K","-0.30%"
"12/18/2014","1,389.96","1,388.21","1,389.96","1,380.42","988.91K","0.85%"
"12/21/2014","1,409.87","1,389.96","1,409.87","1,389.96","8.50M","1.43%"
"12/22/2014","1,405.78","1,409.87","1,409.87","1,405.41","922.55K","-0.29%"
"12/23/2014","1,401.92","1,405.78","1,405.78","1,400.92","1.37M","-0.27%"
"12/24/2014","1,407.06","1,401.35","1,407.06","1,401.35","759.55K","0.37%"
"12/25/2014","1,413.91","1,407.06","1,413.91","1,404.99","1.21M","0.49%"
"12/28/2014","1,415.26","1,413.91","1,420.30","1,409.78","2.43M","0.10%"
"12/29/2014","1,424.70","1,416.41","1,424.70","1,415.69","1.14M","0.67%"
"12/30/2014","1,416.00","1,419.88","1,419.88","1,410.03","1.19M","-0.61%"
"12/31/2014","1,426.57","1,414.00","1,426.57","1,414.00","1.66M","0.75%"
"01/05/2015","1,422.13","1,430.57","1,430.57","1,417.43","428.55K","-0.31%"
"01/06/2015","1,426.43","1,422.13","1,426.43","1,416.86","1.45M","0.30%"
"01/07/2015","1,425.16","1,426.43","1,430.42","1,424.05","1.10M","-0.09%"
"01/08/2015","1,425.07","1,425.16","1,427.52","1,425.07","347.09K","-0.01%"
"01/11/2015","1,425.65","1,425.65","1,425.65","1,425.65","110.50K","0.04%"
"01/12/2015","1,430.24","1,427.64","1,430.98","1,427.64","350.74K","0.32%"
"01/13/2015","1,422.23","1,427.78","1,427.78","1,421.86","1.42M","-0.56%"
"01/14/2015","1,426.06","1,423.46","1,426.34","1,423.46","552.06K","0.27%"
"01/15/2015","1,428.46","1,426.23","1,429.18","1,425.12","1.41M","0.17%"
"01/18/2015","1,433.40","1,429.57","1,433.77","1,429.57","1.10M","0.35%"
"01/19/2015","1,431.93","1,432.41","1,432.90","1,431.26","1.10M","-0.10%"
"01/20/2015","1,436.18","1,431.93","1,436.18","1,431.91","353.33K","0.30%"
"01/21/2015","1,433.53","1,434.95","1,436.44","1,433.33","1.26M","-0.18%"
"01/22/2015","1,428.65","1,433.53","1,433.53","1,424.88","550.41K","-0.34%"
"01/26/2015","1,428.59","1,428.65","1,428.65","1,428.15","230.31K","0.00%"
"01/27/2015","1,417.40","1,427.61","1,427.61","1,417.40","1.00M","-0.78%"
"01/28/2015","1,424.02","1,417.40","1,424.09","1,417.40","707.80K","0.47%"
"01/29/2015","1,424.37","1,424.02","1,424.37","1,422.14","557.32K","0.02%"
"02/01/2015","1,417.71","1,424.37","1,424.37","1,417.71","633.88K","-0.47%"
"02/02/2015","1,422.75","1,417.71","1,422.75","1,415.45","983.98K","0.36%"
"02/03/2015","1,424.79","1,422.75","1,424.90","1,422.68","906.51K","0.14%"
"02/04/2015","1,433.10","1,424.79","1,433.44","1,424.79","2.24M","0.58%"
"02/05/2015","1,435.94","1,433.10","1,436.32","1,433.10","678.97K","0.20%"
"02/08/2015","1,438.47","1,435.94","1,438.47","1,432.77","782.19K","0.18%"
"02/09/2015","1,440.08","1,438.47","1,442.45","1,438.47","1.08M","0.11%"
"02/10/2015","1,446.17","1,440.08","1,455.88","1,440.08","3.45M","0.42%"
"02/11/2015","1,448.02","1,446.17","1,448.02","1,443.83","780.21K","0.13%"
"02/12/2015","1,447.47","1,448.02","1,449.20","1,444.67","526.78K","-0.04%"
"02/15/2015","1,441.06","1,448.18","1,452.18","1,441.06","1.43M","-0.44%"
"02/16/2015","1,440.53","1,441.06","1,441.64","1,439.95","1.25M","-0.04%"
"02/17/2015","1,451.04","1,440.53","1,451.04","1,440.53","283.17K","0.73%"
"02/18/2015","1,455.82","1,449.06","1,455.82","1,449.06","882.85K","0.33%"
"02/19/2015","1,460.11","1,455.75","1,461.67","1,455.11","809.51K","0.29%"
"02/22/2015","1,461.13","1,459.91","1,461.13","1,458.30","2.00M","0.07%"
"02/23/2015","1,463.79","1,461.44","1,465.46","1,461.11","4.40M","0.18%"
"02/24/2015","1,471.55","1,463.79","1,471.55","1,463.79","2.68M","0.53%"
"02/25/2015","1,469.24","1,469.71","1,469.71","1,467.32","878.45K","-0.16%"
"02/26/2015","1,474.81","1,469.24","1,474.81","1,468.11","335.26K","0.38%"
"03/01/2015","1,476.31","1,474.81","1,477.60","1,473.83","1.26M","0.10%"
"03/02/2015","1,470.31","1,476.31","1,476.31","1,470.31","1.31M","-0.41%"
"03/03/2015","1,469.52","1,470.31","1,470.35","1,468.72","336.34K","-0.05%"
"03/04/2015","1,464.15","1,465.56","1,465.56","1,462.44","1.44M","-0.37%"
"03/05/2015","1,467.01","1,468.11","1,468.11","1,464.60","1.05M","0.20%"
"03/08/2015","1,466.67","1,465.04","1,466.67","1,463.06","1.72M","-0.02%"
"03/09/2015","1,471.18","1,466.67","1,472.84","1,464.68","1.78M","0.31%"
"03/10/2015","1,471.73","1,471.18","1,473.50","1,468.87","1.12M","0.04%"
"03/11/2015","1,475.22","1,471.73","1,475.22","1,462.88","1.44M","0.24%"
"03/12/2015","1,482.88","1,475.22","1,485.15","1,475.22","697.51K","0.52%"
"03/15/2015","1,476.76","1,482.88","1,482.88","1,476.19","456.03K","-0.41%"
"03/16/2015","1,468.57","1,476.76","1,476.76","1,466.60","1.12M","-0.55%"
"03/17/2015","1,468.12","1,472.65","1,474.17","1,468.12","685.69K","-0.03%"
"03/18/2015","1,464.28","1,468.08","1,469.08","1,460.33","1.31M","-0.26%"
"03/19/2015","1,459.09","1,464.26","1,464.26","1,450.07","1.12M","-0.35%"
"03/22/2015","1,452.49","1,458.64","1,458.64","1,451.89","450.44K","-0.45%"
"03/23/2015","1,454.74","1,452.49","1,454.74","1,447.58","1.85M","0.15%"
"03/24/2015","1,450.46","1,452.76","1,452.76","1,449.48","544.85K","-0.29%"
"03/25/2015","1,454.87","1,450.46","1,455.11","1,450.46","196.26K","0.30%"
"03/26/2015","1,444.51","1,452.90","1,452.90","1,441.96","1.26M","-0.71%"
"03/29/2015","1,458.60","1,446.37","1,460.21","1,446.37","547.15K","0.98%"
"03/30/2015","1,454.24","1,455.89","1,455.89","1,451.09","1.67M","-0.30%"
"03/31/2015","1,449.97","1,454.24","1,454.92","1,445.79","700.04K","-0.29%"
"04/01/2015","1,426.59","1,429.21","1,429.21","1,425.88","979.31K","-1.61%"
"04/02/2015","1,427.63","1,427.57","1,427.63","1,419.81","12.07M","0.07%"
"04/05/2015","1,432.79","1,427.63","1,432.79","1,421.55","1.29M","0.36%"
"04/06/2015","1,441.37","1,432.96","1,441.37","1,432.96","774.89K","0.60%"
"04/07/2015","1,438.46","1,441.37","1,441.92","1,435.15","978.68K","-0.20%"
"04/08/2015","1,440.83","1,438.46","1,440.83","1,437.89","265.00K","0.16%"
"04/09/2015","1,439.45","1,440.83","1,445.44","1,439.45","1.55M","-0.10%"
"04/12/2015","1,440.64","1,439.28","1,440.75","1,439.28","802.63K","0.08%"
"04/13/2015","1,440.88","1,440.64","1,441.86","1,440.39","756.43K","0.02%"
"04/14/2015","1,434.12","1,440.88","1,440.88","1,432.81","646.51K","-0.47%"
"04/15/2015","1,393.94","1,434.12","1,437.68","1,393.94","2.12M","-2.80%"
"04/16/2015","1,394.29","1,391.77","1,395.56","1,391.04","1.39M","0.03%"
"04/19/2015","1,391.88","1,394.29","1,394.29","1,391.71","568.57K","-0.17%"
"04/20/2015","1,392.70","1,391.88","1,393.52","1,387.23","1.39M","0.06%"
"04/21/2015","1,395.24","1,393.44","1,396.57","1,386.67","1.24M","0.18%"
"04/22/2015","1,400.24","1,395.73","1,400.24","1,390.71","1.74M","0.36%"
"04/23/2015","1,397.77","1,400.24","1,401.22","1,397.20","1.30M","-0.18%"
"04/26/2015","1,384.84","1,393.62","1,397.30","1,384.27","10.98M","-0.93%"
"04/27/2015","1,392.15","1,384.84","1,392.15","1,384.48","794.70K","0.53%"
"04/28/2015","1,389.63","1,390.07","1,390.24","1,388.41","1.18M","-0.18%"
"04/29/2015","1,393.05","1,389.63","1,393.22","1,387.92","8.91M","0.25%"
"04/30/2015","1,390.62","1,393.05","1,393.83","1,390.62","1.37M","-0.17%"
"05/04/2015","1,389.69","1,390.62","1,393.14","1,388.70","1.22M","-0.07%"
"05/05/2015","1,387.84","1,389.69","1,389.69","1,385.67","470.29K","-0.13%"
"05/06/2015","1,390.88","1,387.84","1,390.88","1,387.84","3.72M","0.22%"
"05/07/2015","1,390.26","1,391.06","1,395.30","1,386.53","2.30M","-0.04%"
"05/10/2015","1,391.35","1,390.75","1,391.93","1,387.00","7.32M","0.08%"
"05/11/2015","1,390.26","1,391.35","1,396.26","1,389.21","6.13M","-0.08%"
"05/12/2015","1,389.01","1,390.09","1,390.09","1,387.54","2.55M","-0.09%"
"05/13/2015","1,393.23","1,389.01","1,393.83","1,388.78","5.12M","0.30%"
"05/14/2015","1,391.93","1,393.23","1,394.12","1,391.13","6.57M","-0.09%"
"05/17/2015","1,386.02","1,391.93","1,392.10","1,385.00","4.77M","-0.42%"
"05/18/2015","1,388.10","1,383.95","1,388.10","1,383.95","1.89M","0.15%"
"05/19/2015","1,388.84","1,386.02","1,388.84","1,384.89","2.13M","0.05%"
"05/20/2015","1,379.82","1,388.84","1,388.84","1,379.18","3.69M","-0.65%"
"05/21/2015","1,379.68","1,379.62","1,381.70","1,378.44","2.09M","-0.01%"
"05/24/2015","1,371.52","1,375.53","1,377.37","1,371.37","1.52M","-0.59%"
"05/25/2015","1,363.88","1,373.32","1,373.32","1,362.79","1.75M","-0.56%"
"05/26/2015","1,366.94","1,363.51","1,366.94","1,362.40","6.25M","0.22%"
"05/27/2015","1,365.73","1,366.94","1,366.96","1,365.73","759.51K","-0.09%"
"05/28/2015","1,366.35","1,365.73","1,366.35","1,364.55","1.56M","0.05%"
"05/31/2015","1,363.67","1,366.35","1,368.06","1,361.70","18.76M","-0.20%"
"06/01/2015","1,360.41","1,363.67","1,363.67","1,360.41","540.91K","-0.24%"
"06/02/2015","1,362.53","1,360.41","1,362.53","1,360.41","672.52K","0.16%"
"06/03/2015","1,362.20","1,362.53","1,362.84","1,361.69","4.63M","-0.02%"
"06/04/2015","1,367.06","1,362.37","1,367.06","1,360.62","2.35M","0.36%"
"06/07/2015","1,366.51","1,367.79","1,367.79","1,365.39","1.87M","-0.04%"
"06/08/2015","1,365.07","1,366.51","1,367.24","1,364.21","2.93M","-0.11%"
"06/09/2015","1,368.39","1,365.07","1,368.39","1,359.97","191.07K","0.24%"
"06/10/2015","1,369.89","1,369.48","1,370.67","1,368.44","815.70K","0.11%"
"06/11/2015","1,367.61","1,369.89","1,369.89","1,366.68","982.06K","-0.17%"
"06/14/2015","1,367.31","1,367.57","1,367.57","1,364.08","1.33M","-0.02%"
"06/15/2015","1,364.67","1,367.36","1,367.36","1,363.57","1.89M","-0.19%"
"06/16/2015","1,364.91","1,364.67","1,364.97","1,364.67","1.99M","0.02%"
"06/17/2015","1,367.20","1,364.91","1,369.03","1,364.91","610.80K","0.17%"
"06/18/2015","1,366.94","1,367.20","1,367.47","1,366.72","471.66K","-0.02%"
"06/21/2015","1,366.09","1,366.57","1,368.83","1,366.04","254.11K","-0.06%"
"06/22/2015","1,368.71","1,366.65","1,368.71","1,366.65","214.45K","0.19%"
"06/23/2015","1,363.68","1,368.57","1,368.57","1,363.68","3.52M","-0.37%"
"06/24/2015","1,364.34","1,363.68","1,364.34","1,361.62","204.60K","0.05%"
"06/25/2015","1,368.42","1,366.40","1,368.42","1,366.40","406.33K","0.30%"
"06/28/2015","1,365.33","1,368.42","1,368.42","1,364.31","543.58K","-0.23%"
"06/29/2015","1,367.35","1,365.90","1,367.35","1,365.29","911.58K","0.15%"
"06/30/2015","1,367.83","1,367.35","1,367.83","1,367.35","235.00K","0.04%"
"07/01/2015","1,354.64","1,367.83","1,367.83","1,354.64","1.02M","-0.96%"
